id,名称,预制文件名,必填/插件用/不能有空格,英文名字,备注,海外开放（0和空为在国内海外都开放，1为只在国内开放，2为只在海外开放）,描述,名称显示,描述显示,背包容量,饥饿度,饥饿度消耗速率,模型名字,模型贴图ID,ICON,幼年ID,创建ID（大生物生成时创建小生物的ID）,创建概率,"类型: 0-怪物, 1-动物, 2-稀有动物, 3-水生物, 4-移动工具，5-村民（商人）, 6-boss, 7-Npc，8-飞行生物， 9球，10-村民（新野人），11-三栖生物",编辑类型（1生物，2怪物）,编辑模板(0不是模板1是模板),触发器类型（1是动物 2是怪物 3是坐骑 4是村民-人形生物 5是载具）,"怪物属性(0-玩家和npc, 1-野兽,  2-野人,  3-精英,  4-虚空， 5-机械 ，6-外星 ，7-水生 ，8-飞行)",Tick周期,Tick脚本,生命,韧性,韧性恢复（每秒恢复量）,击退抗性,生命加强系数,物理防御,近程物理防御,远程物理防御,爆炸防御,元素防御,燃烧防御,毒素防御,混乱防御,冰冻防御,防御加强系数,"攻击类型:0近程,1:远程,2:爆炸",攻击,削韧值（默认5）,攻击附带buff,元素攻击,燃烧攻击,毒素攻击,混乱攻击,闪电攻击,冰冻攻击,攻击buff（近战）,攻击加强系数,攻击动作时间1/20秒,攻击范围/通用近战范围=1.6,视野范围,质量,高度,宽度,厚度,受击高度,受击宽度,受击厚度,转身速度（默认值30角度，每个tick转多少度）,移动速度,出生灯光上限,出生需要阳光,出生最低高度,出生最高高度,出生最低时间,出生最高时间,出生最低温度,出生最高温度,刷新数量上限,怪物群数量,拾取物品几率,怪物装备组id,怪物装备的几率,掉落1组,掉落1组几率,掉落2组,掉落2组几率,掉落id1,掉落1几率,掉落1数量,掉落id2,掉落2几率,掉落2数量,掉落id3,掉落3几率,掉落3数量,燃烧掉落,燃烧掉落概率,掉落经验,掉落经验概率,掉落的星星数量（数组，两个值随机）,掉落等级经验,主动攻击（1受伤后一起逃跑）,喂养物品id（弃用）,喂养成功几率（弃用）,可否驯养,可否繁殖（弃用）,成长时间（弃用）,可否骑乘（弃用）,是否可对话,受伤声音,死亡声音,说话声音,走路声音,攻击声音1,攻击冷却声音1,攻击声音2,攻击冷却声音2,携带特效,受击特效,死亡特效,模型放缩,模型随机缩放范围下限,击杀分数,繁殖分数,驯服分数,队伍（0= 无队伍， 1 = 队伍1，2=队伍2，99 = 队伍99  ， 101=村落1，102=村落2，199=村落99， 201 = 中立敌对， 202=中立被动）,默认对白,开发者脚本屏蔽召唤（0允许 1禁止）,备注,预缩放(触发器),繁殖类型（1哺乳、2鸟纲，没有填则无法繁殖，哺乳需要草垛，鸟纲需要窝）,"饲料类型（1,1草食消耗1次、1,2草食消耗2次、1,3草食消耗3次、2,1肉食消耗1次、2,2肉食消耗2次、2,3肉食消耗3次、3,1杂食消耗1次、3,2杂食消耗2次、3,3杂食消耗3次）",变蛋枪可否变蛋,温度防御,出生自带buff,出生自带buff组（用|隔开）,初始好感度,好感度上限,AI配置,移动能力 [行走， 游泳，飞行，爬行(暂时不支持)],标签
3106,庆典野人,,,,中秋、国庆活动,,,,,5,100,0,100071,,3106,,,,7,,,,2,,,80,,,,,,3,3,,3,,,,,,0,15,10,,,,,,,,,,7,1.6,24,5000,180,80,100,220,110,110,,200,5,0,0,255,,,,,,1,,,,,,,,12526,8000,,11901,3000,,11902,5000,,,,13,10000,"1,3",130,2,0,0,0,0,,,0,ent.3101.hit,ent.3101.die,ent.3101.idle,ent.3101.foot,,,,,BUFF_POISON_1,,,1.5,0.8,5,,,,@10836,,,,,,,,,,,,,,
3107,蝙蝠,,Bat,Bat,,,,,,5,100,0,100037,,3107,,,,0,2,1,2,1,,,15,,,,,,,,,,,,,,,0,10,10,,,,,,,,,,7,2,16,5000,95,95,100,130,130,130,,300,5,0,10,255,,,,,5,3,,,,,,,,11914,2500,,,,,,,,,,7,10000,"1,3",130,,,,,,,,,ent.3107.hit,ent.3107.die,ent.3107.idle,ent.3107.foot1,,,,,100037_glow_lv,,,0.8,0.7,5,,,,@10836,,,0.8,,,,,,,,,,,official_CreatureType.Monster
3108,备用ID,,,,,,,,,,,,100014,,3108,,,,0,,,,1,,,60,,,,,,,,,,,,,,,0,15,10,,,,,,,,,,7,1.6,16,,95,140,140,100,190,190,,300,5,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,13,10000,"1,3",130,,,,,,,,,ent.3107.hit,ent.3107.die,ent.3107.idle,ent.3107.foot,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
3109,爆爆蛋,,BoomEgg,BoomEgg,,,,,,5,100,0,110033,,3109,,,,0,2,1,2,1,,,120,,,,0.8,10,,,,5,,,,,,2,5,35,,,,,,,,,,7,3,16,5000,160,95,120,190,110,110,,200,5,0,0,255,,,,,,1,,,,,,,,11201,10000,4,11609,3000,1,,,,,,17,10000,"2,4",170,,,,,,,,,ent.3109.hit,ent.3109.die,ent.3109.idle,ent.3109.foot,,,,,,,,1,0.8,10,,,,@10836,,攻击力决定爆炸范围,,,,,,,,,,,,official_CreatureType.Monster
3110,萌眼叮叮,,Rocki,Rocki,,,,,,,,,100040,,3110,,,,0,2,1,2,6,,,300,,,3500,0.8,10,,10,,10,,,,,,1,0,0,,,,,,,,,0.8,7,8,16,3000,100,100,100,110,100,100,,250,15,0,0,255,,,,,,1,,,,,,,,11080,5000,,,,,,,,,,30,10000,"1,3",100,2,0,0,0,0,,,0,ent.3110.hit,ent.3110.die,ent.3110.idle,ent.3110.foot,,,,,,,,1,,5,,,,,,,,,,,,,,,,,,official_CreatureType.Monster
3111,萌眼咚咚,,Frosti,Frosti,,,,,,,,,100041,,3111,,,,0,2,1,2,6,,,300,,,3500,0.8,10,,,,10,,,,,,1,80,40,,,,,,,,,0.8,7,8,16,3000,100,100,100,120,100,100,,250,15,0,0,255,,,,,,1,,,,,,,,11080,5000,,,,,,,,,,30,10000,"1,3",100,2,0,0,0,0,,,0,ent.3111.hit,ent.3111.die,ent.3111.idle,ent.3110.foot,,,,,,,,1,,5,,,,,,,,,,,,,,,,,,official_CreatureType.Monster
3112,萌眼当当,,Bulli,Bulli,,,,,,,,,100042,,3112,,,,0,2,1,2,6,,,300,,,3500,0.8,10,,,,10,,,,,,0,50,30,,,,,,,,,0.8,7,1.8,16,3000,100,100,100,110,100,150,,250,15,0,0,255,,,,,,1,,,,,,,,11080,5000,,,,,,,,,,30,10000,"1,3",100,2,0,0,0,0,,,0,ent.3112.hit,ent.3112.die,ent.3112.idle,ent.3110.foot,,,,,,,,1,,5,,,,,,,,,,,,,,,,,,official_CreatureType.Monster
3113,萌眼叮叮,,Rooki,Rooki,,,,,,,,,100043,,3113,,,,0,2,,2,6,,,240,,,3500,0.8,10,,,,10,,,,,,1,0,0,,,,,,,,,0.8,7,8,16,6000,200,100,100,200,100,100,,250,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,,,0,ent.3110.hit,ent.3110.die,ent.3110.idle,ent.3110.foot,,,,,,,,1,,5,,,,,,,,,,,,,,,,,,official_CreatureType.Monster
3114,萌眼咚咚,,Froosti,Froosti,,,,,,,,,100044,,3114,,,,0,2,,2,6,,,240,,,3500,0.8,10,,,,10,,,,,,1,80,40,,,,,,,,,0.8,7,8,16,6000,200,100,100,200,180,130,,250,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,,,0,ent.3111.hit,ent.3111.die,ent.3111.idle,ent.3110.foot,,,,,,,,1,,5,,,,,,,,,,,,,,,,,,official_CreatureType.Monster
3115,萌眼当当,,Buulli,Buulli,,,,,,,,,100045,,3115,,,,0,2,,2,6,,,240,,,3500,0.8,10,,,,10,,,,,,1,50,20,,,,,,,,,0.8,7,8,16,6000,200,100,100,200,100,100,,250,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,,,0,ent.3112.hit,ent.3112.die,ent.3112.idle,ent.3110.foot,,,,,,,,1,,5,,,,,,,,,,,,,,,,,,official_CreatureType.Monster
3116,萌眼叮咚,,Frocki,Frocki,,,,,,,,,100046,,3116,,,,0,2,,2,6,,,240,,,3500,0.8,10,,,,10,,,,,,1,90,50,,,,,,,,,0.8,7,8,16,6000,200,100,100,200,100,130,,250,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,,,0,ent.3110.hit,ent.3110.die,ent.3110.idle,ent.3110.foot,,,,,,,,1,,5,,,,,,,,,,,,,,,,,,official_CreatureType.Monster
3117,萌眼叮当,,Roclli,Roclli,,,,,,,,,100047,,3117,,,,0,2,,2,6,,,240,,,3500,0.8,10,,,,10,,,,,,1,90,50,,,,,,,,,0.8,7,8,16,6000,200,100,100,200,100,100,,250,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,,,0,ent.3110.hit,ent.3110.die,ent.3110.idle,ent.3110.foot,,,,,,,,1,,5,,,,,,,,,,,,,,,,,,official_CreatureType.Monster
3118,萌眼咚当,,Froslli,Froslli,,,,,,,,,100048,,3118,,,,0,2,,2,6,,,240,,,3500,0.8,10,,,,10,,,,,,1,90,50,,,,,,,,,0.8,7,8,16,6000,200,100,100,200,100,100,,250,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,,,0,ent.3111.hit,ent.3111.die,ent.3111.idle,ent.3110.foot,,,,,,,,1,,5,,,,,,,,,,,,,,,,,,official_CreatureType.Monster
3119,备用ID,,,,,,,,,,,,130002,,3119,,,,5,,,,,,,100,,,,,,,,,,,,,,,0,5,3,,,,,,,,,,7,1.6,10,,200,95,100,200,120,120,,500,15,1,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,备用的ID,,,,,,,,,,,,
3120,恶霸屠夫,,BastardButcher,Grumpy Butcher,五一活动,,,,,,,,100033,,3120,,,,2,2,,4,,,,100,,,,,,5,1,,,,,,,,0,20,12,,,,,,,,1007001,,7,1.6,16,6000,195,95,100,230,120,120,,200,15,1,0,255,,,,,,1,,,,,,,,13402,6000,,13400,1000,,13401,800,,,,,,,,3,,,,,,,,ent.3120.hit,ent.3120.die,ent.3120.idle,ent.3101.foot,,,,,mob_3120_1,,,1,,,,,,,,备用的ID,0.8,,,,,,,,,,,
3121,稻草人,,Scarecrow,Scarecrow,五一活动,,,,,,,,100034,,3121,,,,2,2,,2,,,,150,,,,,,1,5,,,,,,,,0,5,3,,,,,,,,,,7,1.6,16,5000,200,95,100,200,120,120,,500,15,1,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3121.hit,ent.3121.die,ent.3121.idle,ent.3121.foot,,,,,,,,1,,,,,,,,备用的ID,,,,1,,,,,,,,
3122,恶霸屠夫（驯服）,,BastardButcher(tamed),Grumpy Butcher(tamed),五一活动,,,,,,,,100033,,3122,,,,2,2,,4,,,,100,,,,,,2,2,,2,,,,,,0,20,12,,,,,,,,1007001,,7,1.6,16,6000,195,95,100,230,120,120,,200,15,1,0,255,,,,,,1,,,,,,,,13402,6000,,13400,1000,,13401,800,,,,,,,,3,,,,,,,,ent.3120.hit,ent.3120.die,ent.3120.idle,ent.3101.foot,,,,,mob_3122,,,1,,,,,,,,备用的ID,0.8,,,,,,,,,,,
3123,出气外星人,,PunchingET,Alien Scarecrow,,,,,,,,,100095,,3123,,,,2,2,,2,,,,150,,,,,,1,5,,,,,,,,0,5,3,,,,,,,,,,7,1.6,16,5000,200,95,100,200,120,120,,500,15,1,0,255,,,,,,1,,,,,,,,12287,10000,,,,,,,,,,,,,,,,,,,,,,ent.3123.hit,ent.3123.die,ent.3123.idle,ent.3123.foot,,,,,,,,1,,,,,,,,备用的ID,,,,1,,,,,,,,
3124,驯服的萌眼叮叮,,TamedRocki,Tamed Rocki,,,,,,,,,100040,,3124,,,,0,2,1,2,6,,,150,,,,,,2,3,,2,,,,,,1,25,15,,,,,,,,,,7,8,16,3000,80,80,80,80,80,80,,200,5,0,0,255,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,ent.3110.hit,ent.3110.die,ent.3110.idle,ent.3110.foot,,,,,,,,0.7,,5,,,,,,,0.7,,,1,,,,,,,,
3125,驯服的萌眼咚咚,,TamedFrosti,Tamed Frosti,,,,,,,,,100041,,3125,,,,0,2,1,2,6,,,150,,,,,,2,3,,2,,,,,,1,25,15,,,,,,,,,,7,8,16,3000,80,80,80,80,80,80,,200,5,0,0,255,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,ent.3111.hit,ent.3111.die,ent.3111.idle,ent.3110.foot,,,,,,,,0.7,,5,,,,,,,0.7,,,1,,,,,,,,
3126,驯服的萌眼当当,,TamedBulli,Tamed Bulli,,,,,,,,,100042,,3126,,,,0,2,1,2,6,,,150,,,,,,2,3,,2,,,,,,0,25,15,,,,,,,,,,7,1.8,16,3000,80,80,80,80,80,80,,200,5,0,0,255,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,ent.3112.hit,ent.3112.die,ent.3112.idle,ent.3110.foot,,,,,,,,0.7,,5,,,,,,,0.7,,,1,,,,,,,,
3127,备用ID,,,,,,,,,,,,130002,,3127,,,,5,,,,,,,100,,,,,,,,,,,,,,,0,5,3,,,,,,,,,,7,1.6,10,,200,95,100,200,120,120,,500,15,1,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,备用的ID,,,,,,,,,,,,
3128,备用ID,,,,,,,,,,,,130002,,3128,,,,5,,,,,,,100,,,,,,,,,,,,,,,0,5,3,,,,,,,,,,7,1.6,10,,200,95,100,200,120,120,,500,15,1,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,备用的ID,,,,,,,,,,,,
3129,备用ID,,,,,,,,,,,,130002,,3129,,,,5,,,,,,,100,,,,,,,,,,,,,,,0,5,3,,,,,,,,,,7,1.6,10,,200,95,100,200,120,120,,500,15,1,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,备用的ID,,,,,,,,,,,,
3130,熔岩巨人,,Magmadron,Molten Giant,,,,,,5,100,0,100011,,3130,,,,0,2,1,2,3,,,250,,,3000,0.7,10,,20,,10,,,,,,0,60,50,,,,,,,,,0.7,10,2.5,24,6000,180,160,160,230,220,150,,250,5,0,0,255,,,,,,1,,,,,,,,11211,5000,,11207,500,,,,,,,25,10000,"2,4",210,2,,,,,,,,ent.3130.hit,ent.3130.die,ent.3130.idle,ent.3130.foot,,,,,31301,,,1,,10,,,,@10836,,副本用的怪物。,,,,,-15,1075001,,,,,,official_CreatureType.Monster
3131,硫磺弓手,,SulfurArcher,Sulfur Archer,,,,,,5,100,0,100003,,3131,,,,0,2,1,2,,,,150,,,1500,0.8,,2,2,,2,,,,,,1,50,40,100001,,,,,,,,0.7,18,11,24,5000,180,80,80,210,120,120,,200,15,0,0,255,,,,,,1,,,,,,,,11201,5000,,11211,5000,,,,,,,23,10000,"2,4",210,2,,,,,,,,ent.3131.hit,ent.3131.die,ent.3131.idle,ent.3131.foot,,,,,31052,,,1,,10,,,,@10836,,副本用的怪物，攻击会使人着火，BUFFID200,,,,,-15,,,,,,,official_CreatureType.Monster
3132,混乱弓手,,ChaosArcher,Chaos Archer,,,,,,5,100,0,100003,,3131,,,,0,2,,2,,,,100,,,1500,,,,,,10,,,,,,1,30,15,,,,,,,,,0.7,18,11,24,5000,180,80,80,210,120,120,,200,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,ent.3131.hit,ent.3131.die,ent.3131.idle,ent.3131.foot,,,,,mob_3132_body,,,1,,,,,,,,,,,,,-15,,,,,,,official_CreatureType.Monster
3133,家园农牧场占用,,,,,,,,,,,,130002,,3133,,,,5,,,,,,,100,,,,,,,,,,,,,,,0,5,3,,,,,,,,,,7,1.6,10,,200,95,100,220,120,120,,500,15,1,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,备用的ID,,,,,,,,,,,,
3134,家园农牧场占用,,,,,,,,,,,,130002,,3134,,,,5,,,,,,,100,,,,,,,,,,,,,,,0,5,3,,,,,,,,,,7,1.6,10,,200,95,100,220,120,120,,500,15,1,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,备用的ID,,,,,,,,,,,,
3135,寒霜野人祭司,,,,,,,,,,,,100097,,3135,,,,8,2,1,2,2,,,800,,,,0.75,5,·,,,30,,,,,,1,15,15,,,,,,,,,,7,30,30,5000,280,95,100,300,120,150,,200,5,0,64,81,,,,,1,1,,,,,,,,11668,10000,1,,,,,,,,,20,10000,"1,3",130,2,,,,,,,0,ent.3135.hit,ent.3135.die,ent.3135.idle,ent.3135.foot,,,,,,,,1,,5,,,,,,,0.8,,,,,,,,,,"0,0,1,0",
3136,备用ID,,,,,,,,,,,,130002,,3136,,,,5,,,,,,,100,,,,,,,,,,,,,,,0,5,3,,,,,,,,,,7,1.6,10,,200,95,100,220,120,120,,500,15,1,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,备用的ID,,,,,,,,,,,,
3137,备用ID,,,,,,,,,,,,130002,,3137,,,,5,,,,,,,100,,,,,,,,,,,,,,,0,5,3,,,,,,,,,,7,1.6,10,,200,95,100,220,120,120,,500,15,1,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,备用的ID,,,,,,,,,,,,
3138,备用ID,,,,,,,,,,,,130002,,3138,,,,5,,,,,,,100,,,,,,,,,,,,,,,0,5,3,,,,,,,,,,7,1.6,10,,200,95,100,220,120,120,,500,15,1,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,备用的ID,,,,,,,,,,,,
3139,备用ID,,,,,,,,,,,,130002,,3139,,,,5,,,,,,,100,,,,,,,,,,,,,,,0,5,3,,,,,,,,,,7,1.6,10,,200,95,100,220,120,120,,500,15,1,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,备用的ID,,,,,,,,,,,,
3140,备用ID,,,,,,,,,,,,130002,,3140,,,,5,,,,,,,100,,,,,,,,,,,,,,,0,5,3,,,,,,,,,,7,1.6,10,,200,95,100,220,120,120,,500,15,1,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,备用的ID,,,,,,,,,,,,
3141,备用ID,,,,,,,,,,,,130002,,3141,,,,5,,,,,,,100,,,,,,,,,,,,,,,0,5,3,,,,,,,,,,7,1.6,10,,200,95,100,220,120,120,,500,15,1,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,备用的ID,,,,,,,,,,,,
3142,备用ID,,,,,,,,,,,,130002,,3142,,,,5,,,,,,,100,,,,,,,,,,,,,,,0,5,3,,,,,,,,,,7,1.6,10,,200,95,100,220,120,120,,500,15,1,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,备用的ID,,,,,,,,,,,,
3143,备用ID,,,,,,,,,,,,130002,,3143,,,,5,,,,,,,100,,,,,,,,,,,,,,,0,5,3,,,,,,,,,,7,1.6,10,,200,95,100,220,120,120,,500,15,1,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,备用的ID,,,,,,,,,,,,
3144,备用ID,,,,,,,,,,,,130002,,3144,,,,5,,,,,,,100,,,,,,,,,,,,,,,0,5,3,,,,,,,,,,7,1.6,10,,200,95,100,220,120,120,,500,15,1,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,备用的ID,,,,,,,,,,,,
3145,备用ID,,,,,,,,,,,,130002,,3145,,,,5,,,,,,,100,,,,,,,,,,,,,,,0,5,3,,,,,,,,,,7,1.6,10,,200,95,100,220,120,120,,500,15,1,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,备用的ID,,,,,,,,,,,,
3146,备用ID,,,,,,,,,,,,130002,,3146,,,,5,,,,,,,100,,,,,,,,,,,,,,,0,5,3,,,,,,,,,,7,1.6,10,,200,95,100,220,120,120,,500,15,1,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,备用的ID,,,,,,,,,,,,
3147,备用ID,,,,,,,,,,,,130002,,3147,,,,5,,,,,,,100,,,,,,,,,,,,,,,0,5,3,,,,,,,,,,7,1.6,10,,200,95,100,220,120,120,,500,15,1,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,备用的ID,,,,,,,,,,,,
3148,备用ID,,,,,,,,,,,,130002,,3148,,,,5,,,,,,,100,,,,,,,,,,,,,,,0,5,3,,,,,,,,,,7,1.6,10,,200,95,100,220,120,120,,500,15,1,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,备用的ID,,,,,,,,,,,,
3149,备用ID,,,,,,,,,,,,130002,,3149,,,,5,,,,,,,100,,,,,,,,,,,,,,,0,5,3,,,,,,,,,,7,1.6,10,,200,95,100,220,120,120,,500,15,1,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,备用的ID,,,,,,,,,,,,
3150,备用ID,,,,,,,,,,,,130002,,3150,,,,5,,,,,,,100,,,,,,,,,,,,,,,0,5,3,,,,,,,,,,7,1.6,10,,200,95,100,220,120,120,,500,15,1,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,备用的ID,,,,,,,,,,,,
3151,备用ID,,,,,,,,,,,,130002,,3151,,,,5,,,,,,,100,,,,,,,,,,,,,,,0,5,3,,,,,,,,,,7,1.6,10,,200,95,100,220,120,120,,500,15,1,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,备用的ID,,,,,,,,,,,,
3152,备用ID,,,,,,,,,,,,130002,,3152,,,,5,,,,,,,100,,,,,,,,,,,,,,,0,5,3,,,,,,,,,,7,1.6,10,,200,95,100,220,120,120,,500,15,1,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,备用的ID,,,,,,,,,,,,
3153,备用ID,,,,,,,,,,,,130002,,3153,,,,5,,,,,,,100,,,,,,,,,,,,,,,0,5,3,,,,,,,,,,7,1.6,10,,200,95,100,220,120,120,,500,15,1,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,备用的ID,,,,,,,,,,,,
3154,备用ID,,,,,,,,,,,,130002,,3154,,,,5,,,,,,,100,,,,,,,,,,,,,,,0,5,3,,,,,,,,,,7,1.6,10,,200,95,100,220,120,120,,500,15,1,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,备用的ID,,,,,,,,,,,,
3155,备用ID,,,,,,,,,,,,130002,,3155,,,,5,,,,,,,100,,,,,,,,,,,,,,,0,5,3,,,,,,,,,,7,1.6,10,,200,95,100,220,120,120,,500,15,1,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,备用的ID,,,,,,,,,,,,
3156,备用ID,,,,,,,,,,,,130002,,3156,,,,5,,,,,,,100,,,,,,,,,,,,,,,0,5,3,,,,,,,,,,7,1.6,10,,200,95,100,220,120,120,,500,15,1,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,备用的ID,,,,,,,,,,,,
3157,备用ID,,,,,,,,,,,,130002,,3157,,,,5,,,,,,,100,,,,,,,,,,,,,,,0,5,3,,,,,,,,,,7,1.6,10,,200,95,100,220,120,120,,500,15,1,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,备用的ID,,,,,,,,,,,,
3158,备用ID,,,,,,,,,,,,130002,,3158,,,,5,,,,,,,100,,,,,,,,,,,,,,,0,5,3,,,,,,,,,,7,1.6,10,,200,95,100,220,120,120,,500,15,1,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,备用的ID,,,,,,,,,,,,
3159,备用ID,,,,,,,,,,,,130002,,3159,,,,5,,,,,,,100,,,,,,,,,,,,,,,0,5,3,,,,,,,,,,7,1.6,10,,200,95,100,220,120,120,,500,15,1,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,备用的ID,,,,,,,,,,,,
3160,陈旧的扫把,3160,DomesticBroom,DomesticBroom,,,被施加了活化术的扫把，成为了一只简单生物，并且能骑乘,,,,,,100229,,3160,,,,1,,,1,1,,,30,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,7,1.6,16,1000,150,90,100,180,135,250,,250,15,9,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
3165,绿色双冠龙,,GreenDilophosaurus,GreenDilophosaurus,,1,,,,,,0,310111,,3165,,,,1,1,1,1,1,,,500,,,,,,,,,,,,,,,0,20,12,,,,,,,,,,7,2.1,16,10000,240,280,200,270,270,320,,300,15,9,0,255,,,,,,3,,,,,,,,,,,,,,,,,,,1,10000,"1,1",10,3,,,,,,,,ent.3189.hit,ent.3189.die,ent.3189.idle,ent.3189.foot,ent.3189.attack,,,,,,,1,0.8,0.25,0.5,,,@10836,,,,,,,,,,,,,,
3166,阎罗双冠龙,,YamaDilophosaurus,YamaDilophosaurus,,1,,,,,,0,310112,,3166,,,,1,1,1,1,1,,,500,,,,,,,,,,,,,,,0,20,12,,,,,,,,,,7,2.1,16,10000,240,280,200,290,280,320,,300,15,9,0,255,,,,,,3,,,,,,,,,,,,,,,,,,,1,10000,"1,1",10,3,,,,,,,,ent.3189.hit,ent.3189.die,ent.3189.idle,ent.3189.foot,ent.3189.attack,,,,,,,1,0.8,0.25,0.5,,,@10836,,,,,,,,,,,,,,
3167,金冠副栉龙,,GoldenCrownParasaurolophus,GoldenCrownParasaurolophus,,1,,,,,,0,310113,,3167,,,,1,1,1,1,1,,,500,,,,,,,,,,,,,,,0,20,12,,,,,,,,,,7,2.1,16,10000,230,280,200,220,260,290,,300,15,9,0,255,,,,,,3,,,,,,,,,,,,,,,,,,,1,10000,"1,1",10,3,,,,,,,,ent.3182.hit,ent.3182.die,ent.3182.idle,ent.3182.foot,ent.3182.attack,,,,,,,1,0.8,0.25,0.5,,,@10836,,,,,,,,,,,,,,
