id,备注,中文简体1,翻译标记（示例）：0407更新待译,,,,,,,,,,
496,,烈焰星,,,,,,,,,,,
497,,龙鳞纪念碑,,,,,,,,,,,
498,,取消收藏,,,,,,,,,,,
499,,收藏成功,,,,,,,,,,,
500,,已把@1踢出房间,,,,,,,,,,,
501,,踢出房间,,,,,,,,,,,
502,,次,,,,,,,,,,,
503,,可更新,,,,,,,,,,,
504,,你已下载了这存档,,,,,,,,,,,
505,,输入对方的迷你号,,,,,,,,,,,
506,,房间服务器连接未成功,,,,,,,,,,,
507,,(点击右侧按钮打开菜单 可删除存档),,,,,,,,,,,
508,,正在下载：,,,,,,,,,,,
509,,等待下载,,,,,,,,,,,
510,,暂停下载：,,,,,,,,,,,
511,,上次登录,,,,,,,,,,,
512,,未登录过,,,,,,,,,,,
513,,昨天,,,,,,,,,,,
514,,天前,,,,,,,,,,,
515,,此存档已取消上传,,,,,,,,,,,
516,存档列表,登录过,,,,,,,,,,,
517,,输入地图备注,,,,,,,,,,,
518,,世界探索,,,,,,,,,,,
519,,创造世界,,,,,,,,,,,
520,,进入,,,,,,,,,,,
521,,取消关注,,,,,,,,,,,
522,,分享给小伙伴的地图,,,,,,,,,,,
523,,分享这张地图获得,,,,,,,,,,,
524,,默认,,,,,,,,,,,
525,,账号不存在,,,,,,,,,,,
526,,账号被冻结,,,,,,,,,,,
527,,账号名重复,,,,,,,,,,,
528,,版本号,,,,,,,,,,,
529,,创造天数,,,,,,,,,,,
530,,生存天数,,,,,,,,,,,
531,,时间：,,,,,,,,,,,
532,,坐标：,,,,,,,,,,,
533,,高度：,,,,,,,,,,,
534,,已在充值中,,,,,,,,,,,
535,or Dapat,收,,,,,,,,,,,
536,,(已收满),,,,,,,,,,,
537,,(已售完),,,,,,,,,,,
538,,出售,,,,,,,,,,,
539,,交换,,,,,,,,,,,
540,,该货物我收购完啦，请刷新,,,,,,,,,,,
541,,该货物我已经卖完啦，请刷新,,,,,,,,,,,
542,,成功,,,,,,,,,,,
543,,换取,,,,,,,,,,,
544,,您没有足够的物品用于交换,,,,,,,,,,,
545,,成功购买,,,,,,,,,,,
546,,货物已全部刷新，请客官挑选,,,,,,,,,,,
547,,刷 新,,,,,,,,,,,
548,,消耗,,,,,,,,,,,
549,,货架,,,,,,,,,,,
550,,需要,,,,,,,,,,,
551,,任务追踪,,,,,,,,,,,
552,,@1修理成功！,,,,,,,,,,,
553,,请放入要修理的物品,,,,,,,,,,,
554,,请放入修理材料,,,,,,,,,,,
555,,星星不足,,,,,,,,,,,
556,,不需要修理,,,,,,,,,,,
557,,耐久度：,,,,,,,,,,,
558,,小时,,,,,,,,,,,
559,,秒,,,,,,,,,,,
560,,下蛋冷却时间,,,,,,,,,,,
561,,"您的坐骑正在睡懒觉中,还需@1秒才能召唤",,,,,,,,,,,
562,,版本过低,,,,,,,,,,,
563,,你没有存档，不能创建房间,,,,,,,,,,,
564,,你还没有收藏房间,,,,,,,,,,,
565,,已达上限，请刷新,,,,,,,,,,,
566,,房间人数已满,,,,,,,,,,,
567,,房间密码错误,,,,,,,,,,,
568,,房间已被房主关闭,,,,,,,,,,,
569,,没有更多房间了,,,,,,,,,,,
570,,当前网络,,,,,,,,,,,
571,,最新版本,,,,,,,,,,,
572,,客户端版本与房间版本不匹配,,,,,,,,,,,
573,,连接房间未成功,,,,,,,,,,,
574,,请输入房主迷你号,,,,,,,,,,,
575,,点击按钮开始创建房间,,,,,,,,,,,
576,,暂时没有房间,,,,,,,,,,,
577,,搜索结果,,,,,,,,,,,
578,,刷新,,,,,,,,,,,
579,,选择开设房间的存档,,,,,,,,,,,
580,,可输入标签,,,,,,,,,,,
581,,房间密码,,,,,,,,,,,
582,,请输入房间密码,,,,,,,,,,,
583,,创建角色不成功，请检查网络,,,,,,,,,,,
584,,基础设置,,,,,,,,,,,
585,,控制设置,,,,,,,,,,,
586,,高级设置,,,,,,,,,,,
587,,基础,,,,,,,,,,,
588,,控制,,,,,,,,,,,
589,,高级,,,,,,,,,,,
590,,名字,,,,,,,,,,,
591,,画面亮度,,,,,,,,,,,
592,,隐藏界面,,,,,,,,,,,
593,,和平模式,,,,,,,,,,,
594,,音乐,,,,,,,,,,,
595,,音效,,,,,,,,,,,
596,,音量,,,,,,,,,,,
597,,灵敏度,,,,,,,,,,,
598,,反转Y轴,,,,,,,,,,,
599,,左撇子模式,,,,,,,,,,,
600,,准星模式,,,,,,,,,,,
601,,自动跳跃,,,,,,,,,,,
602,,震动开关,,,,,,,,,,,
603,,更多游戏,,,,,,,,,,,
604,,充值成功,,,,,,,,,,,
605,,要@1该坐骑，还需要#c0aaa1a@2×@3，您也可以使用#cfa7a0f迷你币#n来补齐。（适度娱乐理性消费）,,,,,,,,,,,
606,,该坐骑，还需要,,,,,,,,,,,
607,,您也可以使用,,,,,,,,,,,
608,,来补齐,,,,,,,,,,,
609,,道具不足,,,,,,,,,,,
610,,是否前往购买迷你币？（适度娱乐理性消费）,,,,,,,,,,,
611,,永久,,,,,,,,,,,
612,,限时购买：剩余#cfa7a0f@1#n天#cfa7a0f@2#n时#cfa7a0f@3#n分,,,,,,,,,,,
613,,"购买未成功, 请检查网络连接。",,,,,,,,,,,
614,,取消使用,,,,,,,,,,,
615,,@1使用成功,,,,,,,,,,,
616,,特长,,,,,,,,,,,
617,,特长升级,,,,,,,,,,,
618,,激活特长,,,,,,,,,,,
619,,升级特长,,,,,,,,,,,
620,,已使用,,,,,,,,,,,
621,,要激活该天赋，还需要#c0aaa1a@1×@2#n，您也可以使用#cfa7a0f迷你币#n来补齐。（适度娱乐理性消费）,,,,,,,,,,,
622,,升级该天赋，还需要#c0aaa1a@1×@2#n，您也可以使用#cfa7a0f迷你币#n来补齐。（适度娱乐理性消费）,,,,,,,,,,,
623,,还需要,,,,,,,,,,,
624,,限时体验：剩余#cfa7a0f@1#n天#cfa7a0f@2#n时#cfa7a0f@3#n分,,,,,,,,,,,
625,,"要解锁该角色，还需要#c0aaa1a@1×@2#n,您也可以使用#cfa7a0f迷你币#n来补齐。（适度娱乐理性消费）",,,,,,,,,,,
626,,折扣,,,,,,,,,,,
627,,购买成功,,,,,,,,,,,
628,,确认提取#cfa7a0f一个@1#n到当前所在存档的背包里？,,,,,,,,,,,
629,,版本过低,,,,,,,,,,,
630,,恭喜您解锁了@1,,,,,,,,,,,
631,,"网络错误, 不能充值",,,,,,,,,,,
632,,解锁新坐骑：,,,,,,,,,,,
633,,坐骑升级：,,,,,,,,,,,
634,,(永久),,,,,,,,,,,
635,,@1装扮增加了@2天使用时间！,,,,,,,,,,,
636,,版本过低,,,,,,,,,,,
637,,已激活,,,,,,,,,,,
638,新商城角色-解锁按钮,解锁角色,,,,,,,,,,,
639,,立即购买,,,,,,,,,,,
640,,放置,,,,,,,,,,,
641,,存 入,,,,,,,,,,,
642,,取 出,,,,,,,,,,,
643,,脱 下,,,,,,,,,,,
644,,缺省的名字,,,,,,,,,,,
645,,解锁所需的碎片数量不足,,,,,,,,,,,
646,,详情请在商店中查看,,,,,,,,,,,
647,,已放入背包中,,,,,,,,,,,
648,,完成任务！,,,,,,,,,,,
649,,获得道具！,,,,,,,,,,,
650,,拾取了@1×@2,,,,,,,,,,,
651,,移动@1个@2,,,,,,,,,,,
652,,丢弃了@1×@2,,,,,,,,,,,
653,,集齐奖励：,,,,,,,,,,,
654,,建议反馈,,,,,,,,,,,
655,,建议反馈,,,,,,,,,,,
656,,请在此处输入您宝贵的建议,,,,,,,,,,,
657,,QQ：,,,,,,,,,,,
658,,手机号：,,,,,,,,,,,
659,印尼人没有用QQ,(输入您的QQ号),,,,,,,,,,,
660,,(输入您的手机号),,,,,,,,,,,
661,,提交,,,,,,,,,,,
662,,今天提交建议次数已达上限,,,,,,,,,,,
663,,请您填上宝贵的建议再提交,,,,,,,,,,,
664,,反馈建议成功,,,,,,,,,,,
665,,现反馈人数较多，请稍后再试,,,,,,,,,,,
666,,(未解锁),,,,,,,,,,,
667,,解锁途径,,,,,,,,,,,
668,,回收碎片,,,,,,,,,,,
669,,回收,,,,,,,,,,,
670,,要解锁该物品，还需要#c0aaa1a@1×@2#n，您也可以使用#cfa7a0f@3#n来补齐,,,,,,,,,,,
671,,领取奖励成功！,,,,,,,,,,,
672,,自定义玩法和规则,,,,,,,,,,,
673,,玩法模式,,,,,,,,,,,
674,,的玩法,,,,,,,,,,,
675,,创造地图规则,,,,,,,,,,,
676,,恢复默认,,,,,,,,,,,
677,,长,,,,,,,,,,,
678,,地图大小：(1区块长=16个方块),,,,,,,,,,,
679,,宽,,,,,,,,,,,
680,,无限,,,,,,,,,,,
681,,地形：,,,,,,,,,,,
682,,随机,,,,,,,,,,,
683,,平坦,,,,,,,,,,,
684,,空岛,,,,,,,,,,,
685,,创建地图,,,,,,,,,,,
686,,地貌：,,,,,,,,,,,
687,,草原,,,,,,,,,,,
688,,沙漠,,,,,,,,,,,
689,,森林,,,,,,,,,,,
690,,冰原,,,,,,,,,,,
691,,海洋,,,,,,,,,,,
692,,高山,,,,,,,,,,,
693,,松树林,,,,,,,,,,,
694,暂时,林地,,,,,,,,,,,
695,,怪物生成：,,,,,,,,,,,
696,,动物,,,,,,,,,,,
697,,怪物,,,,,,,,,,,
698,,该地形下此地貌不可用,,,,,,,,,,,
699,,请输入数字,,,,,,,,,,,
700,,#cfa7a0f房主把#n@1#cfa7a0f踢出了房间#n,,,,,,,,,,,
701,,#cfa7a0f踢出了房间#n,,,,,,,,,,,
702,,您的@ItemName不足,,,,,,,,,,,
703,,所需替换物品不足,,,,,,,,,,,
704,,自创玩法,,,,,,,,,,,
705,,基本设定,,,,,,,,,,,
706,,恢复\n默认,,,,,,,,,,,
707,,确认保存,,,,,,,,,,,
708,,时间,,,,,,,,,,,
709,,扣费失败！,,,,,,,,,,,
710,,请输入数值！,,,,,,,,,,,
711,计分面板标题栏,队伍,,,,,,,,,,,
712,计分面板标题栏,得分,,,,,,,,,,,
713,,红队,,,,,,,,,,,
714,,蓝队,,,,,,,,,,,
715,,绿队,,,,,,,,,,,
716,,紫队,,,,,,,,,,,
717,,黄队,,,,,,,,,,,
718,,橙队,,,,,,,,,,,
719,,试玩,,,,,,,,,,,
720,,编辑地图,,,,,,,,,,,
721,,充值失败，请选择其他方式充值,,,,,,,,,,,
722,,充值处理中，请稍等！,,,,,,,,,,,
723,,充值帮助,,,,,,,,,,,
724,,请检查网络和余额后再试，若已付款请多点几次重试按钮,,,,,,,,,,,
725,,请升级到最新版本,,,,,,,,,,,
726,与3294相同，国内专用,"充值遇到问题，可通过以下途径联系客服：
  1、客服邮箱：GM@mini1.cn
  2、微信公众号：迷你世界粉丝阵地（回复“客服”）
  3、充值专线：0755-66821978（10：00-20：00）
  为了更有效解决问题，请提交您的迷你号、充值扣费凭证截图一起发送给客服",,,,,,,,,,,
727,,充值失败，请检查网络和余额后再试！,,,,,,,,,,,
728,,现拥有碎片,,,,,,,,,,,
729,,人数已满足，现在开启游戏吧,,,,,,,,,,,
730,,沼泽,,,,,,,,,,,
731,,分享获取迷你豆！,,,,,,,,,,,
732,,如何获得迷你豆！,,,,,,,,,,,
733,,1.分享你的专属链接\n2.其他小伙伴点击你的链接后，你将获得20个迷你豆\n3.每天可以领取5次，每周最多可领取20次,,,,,,,,,,,
734,,当前可领：,,,,,,,,,,,
735,,本周累计：,,,,,,,,,,,
736,,复制链接,,,,,,,,,,,
737,,领取奖励！,,,,,,,,,,,
738,,我的专属链接：,,,,,,,,,,,
739,,复制到粘贴板了！,,,,,,,,,,,
740,,至少选择一种地貌,,,,,,,,,,,
741,,准备阶段,,,,,,,,,,,
742,,初始补给箱,,,,,,,,,,,
743,,再次挑战补给箱,,,,,,,,,,,
744,,初始补给箱：存入的道具将会成为玩家初始携带的道具,,,,,,,,,,,
745,,再次挑战补给箱：存入的道具将会成为玩家再次挑战时携带的道具,,,,,,,,,,,
746,,编辑天数,,,,,,,,,,,
747,,玩法天数,,,,,,,,,,,
748,,无队伍,,,,,,,,,,,
749,,游戏结束,,,,,,,,,,,
750,,推荐设置,,,,,,,,,,,
751,,预设方案帮助你更快搭建游戏规则,,,,,,,,,,,
752,,跑酷推荐,,,,,,,,,,,
753,,对战推荐,,,,,,,,,,,
754,,恢复默认,,,,,,,,,,,
755,无法直接翻译,的玩法,,,,,,,,,,,
756,,本日领取奖励已达上限,,,,,,,,,,,
757,,本周领取奖励已达上限,,,,,,,,,,,
758,,领取成功,,,,,,,,,,,
759,,数据错误,,,,,,,,,,,
760,,您尚未获取到迷你号,,,,,,,,,,,
761,,连接失败，请重新打开此页面,,,,,,,,,,,
762,,该迷你号已被封停,,,,,,,,,,,
763,,详细介绍,,,,,,,,,,,
764,,玩家评论,,,,,,,,,,,
765,,点击或向上拉取更多评论,,,,,,,,,,,
766,,没有评论,,,,,,,,,,,
767,,你的评测将帮助作者更好地完善地图，请认真填写！（限110字）,,,,,,,,,,,
768,,评论失败，请重试。,,,,,,,,,,,
769,,评论空空如也,,,,,,,,,,,
770,,没有更多评论了,,,,,,,,,,,
771,,请检查网络后重试,,,,,,,,,,,
772,,删除评论成功,,,,,,,,,,,
773,,删除失败,,,,,,,,,,,
774,,(需要较高配置),,,,,,,,,,,
775,,不能查看您自己,,,,,,,,,,,
776,,"确定要取消分享此存档吗？
 #cef2d2d（取消分享后再删除或清除数据，此存档将无法恢复）",,,,,,,,,,,
777,无Q群稍后翻译,(把专属链接分享到Q群等，有小伙伴点击后即可获得领奖次数),,,,,,,,,,,
778,,关闭了切换迷你号,,,,,,,,,,,
779,,关闭了加密迷你号,,,,,,,,,,,
780,,关闭了家园,,,,,,,,,,,
781,,关闭了短信充值,,,,,,,,,,,
782,,关闭了SDK充值,,,,,,,,,,,
783,印尼没有微信和支付宝支付,微信支付,,,,,,,,,,,
784,,支付宝支付,,,,,,,,,,,
785,,关闭了微信支付,,,,,,,,,,,
786,,关闭了支付宝支付,,,,,,,,,,,
787,,取消订单,,,,,,,,,,,
788,,遇到问题,,,,,,,,,,,
789,,充值正在进行中，如果1分钟内无任何反应，应该出现网络问题了,,,,,,,,,,,
790,,购买1次,,,,,,,,,,,
791,,购买10次,,,,,,,,,,,
792,,双倍！,,,,,,,,,,,
793,,活动时间：#cfa7a0f11月15日-12月15日#n#r活动内容：活动期间#cfa7a0f累计签到#n相应天数可在此活动界面领取丰厚奖励,,,,,,,,,,,
794,,感恩回馈,,,,,,,,,,,
795,,感恩回馈欢乐送,,,,,,,,,,,
796,,一天,,,,,,,,,,,
797,,二天,,,,,,,,,,,
798,,三天,,,,,,,,,,,
799,,四天,,,,,,,,,,,
800,,五天,,,,,,,,,,,
801,,六天,,,,,,,,,,,
802,,七天,,,,,,,,,,,
803,,八天,,,,,,,,,,,
804,,九天,,,,,,,,,,,
805,,十天,,,,,,,,,,,
806,,感恩回馈,,,,,,,,,,,
807,,角 色,,,,,,,,,,,
808,,制 作,,,,,,,,,,,
809,,附 魔,,,,,,,,,,,
810,,防御:,,,,,,,,,,,
811,,整 理,,,,,,,,,,,
812,背包里的按钮,分 类,,,,,,,,,,,
813,,全 部,,,,,,,,,,,
814,,装 备,,,,,,,,,,,
815,,工 具,,,,,,,,,,,
816,,方 块,,,,,,,,,,,
817,,材 料,,,,,,,,,,,
818,不用翻译,奶油小面包测试描述一共四行每行十二个字奶油小面包测试描述一共四行每行十二个字,,,,,,,,,,,
819,,请滑动屏幕转向@name,,,,,,,,,,,
820,,卡卡,,,,,,,,,,,
821,,妮妮,,,,,,,,,,,
822,,这是移动摇杆，可以控制角色移动,,,,,,,,,,,
823,,操作教程,,,,,,,,,,,
824,,请滑动摇杆进行移动,,,,,,,,,,,
825,,请一边移动一边滑动屏幕转身,,,,,,,,,,,
826,,请上下滑动屏幕观察天空和地面,,,,,,,,,,,
827,,这是任务追踪栏，有新的任务发布了,,,,,,,,,,,
828,,请到达星能块旁边,,,,,,,,,,,
829,,长按星能块将它击碎,,,,,,,,,,,
830,,靠近星能块将它捡起,,,,,,,,,,,
831,,任务完成,,,,,,,,,,,
832,,给你背包，可以存放物品,,,,,,,,,,,
833,,点击物品,,,,,,,,,,,
834,,将物品放在地上,,,,,,,,,,,
835,,长按击碎目标回收资源,,,,,,,,,,,
836,,跟@name一起将食材捡起,,,,,,,,,,,
837,,快捷栏满时，新捡取物品会放进背包,,,,,,,,,,,
838,,点击背包将它打开,,,,,,,,,,,
839,,看，快捷栏放不下的物品都在背包里,,,,,,,,,,,
840,,点击选中物品,,,,,,,,,,,
841,,再点击快捷栏,,,,,,,,,,,
842,,看，物品被置换了,,,,,,,,,,,
843,,请将食材全收集起来,,,,,,,,,,,
844,,镜头摇晃,,,,,,,,,,,
845,,新任务,,,,,,,,,,,
846,,任务完成,,,,,,,,,,,
847,,世界方块正在拼命加载中.....,,,,,,,,,,,
848,,公告,,,,,,,,,,,
849,,恭喜通关,,,,,,,,,,,
850,新手引导,#c373631恭喜通关！现在开启#n#cfa7a0f新的冒险#n#c373631吧#n,,,,,,,,,,,
851,新手引导,新的冒险,,,,,,,,,,,
852,,随处,,,,,,,,,,,
853,,逛逛,,,,,,,,,,,
854,,视野(更远),,,,,,,,,,,
855,,视野(最远),,,,,,,,,,,
856,,宽阔视野，需要较高配置,,,,,,,,,,,
857,,超大视野，需要高配置，推荐截图使用,,,,,,,,,,,
858,,最流畅，适合小内存手机,,,,,,,,,,,
859,,流畅与视野兼顾，适合大部分手机,,,,,,,,,,,
860,,画面优先，适合中高端手机,,,,,,,,,,,
861,,雾效,,,,,,,,,,,
862,,(允许一切行为，仅受禁用物品和不能打人影响),,,,,,,,,,,
863,,(无法破坏放置方块和打人，禁止一切只能参观),,,,,,,,,,,
864,,"(禁用炸药桶、点火石、岩浆桶、大爆竹等。
 房主不受限制)",,,,,,,,,,,
865,,邀请IOS好友！,,,,,,,,,,,
866,,"邀请ios玩家加入迷你世界，各种奖励发不停！
 1.活动期间，邀请ios好友下载迷你世界，并输入自己的迷你号，双方均可获得一份奖励：小飞鼠碎片和丰厚迷你豆！
 2.ios新注册玩家需要#cfa7a0f在24小时内绑定手机#n才认定为邀请成功，才可以获得奖励
 3.ios新注册玩家输入邀请玩家迷你号可以获得奖励，一个新玩家只能输入一个邀请迷你号",,,,,,,,,,,
867,,分享预约IOS,,,,,,,,,,,
868,,邀请IOS好友,,,,,,,,,,,
869,,选择房员权限,,,,,,,,,,,
870,,当前房员权限,,,,,,,,,,,
871,,房间权限（#c0aaa1a自由#n）,,,,,,,,,,,
872,,房间权限（#c0aaa1a游客#n）,,,,,,,,,,,
873,,禁用危险品（#cef2d2d关#n）,,,,,,,,,,,
874,,禁用危险品（#c0aaa1a开#n）,,,,,,,,,,,
875,改成关闭,雾效(关闭),,,,,,,,,,,
876,打开雾效,雾效(开启),,,,,,,,,,,
877,改成浓雾,雾效(浓雾),,,,,,,,,,,
878,,@1已禁用,,,,,,,,,,,
879,,@1已解禁,,,,,,,,,,,
880,,#c0aaa1a迷你豆#n不足自动购买,,,,,,,,,,,
881,,前往家园果实,,,,,,,,,,,
882,,植物lv@level奖励,,,,,,,,,,,
883,,下一页,,,,,,,,,,,
884,,"1、植物每升1级都可获得迷你豆和1存档位
 2、5/10/15级获得额外果实位",,,,,,,,,,,
885,,移动短信支付暂不支持，请尝其他支付方式,,,,,,,,,,,
886,,回收确认,,,,,,,,,,,
887,,回收获得,,,,,,,,,,,
888,,下载存档,,,,,,,,,,,
889,,名字：,,,,,,,,,,,
890,,模式：,,,,,,,,,,,
891,,创建新世界,,,,,,,,,,,
892,,筛选,,,,,,,,,,,
893,,邀请有奖,,,,,,,,,,,
894,,道具购买,,,,,,,,,,,
895,,道具仓库,,,,,,,,,,,
896,,刷新,,,,,,,,,,,
897,,收藏,,,,,,,,,,,
898,,筛选类型,,,,,,,,,,,
899,,普通设置,,,,,,,,,,,
900,,世界地形码：,,,,,,,,,,,
901,,创建地图规则,,,,,,,,,,,
902,,生存天数：,,,,,,,,,,,
903,,复制,,,,,,,,,,,
904,,方块禁用步骤：,,,,,,,,,,,
905,,"1.点道具栏出现道具名后点左方红色按钮禁用
 2.重复以上步骤解除禁用",,,,,,,,,,,
906,,地图分享,,,,,,,,,,,
907,,获得新皮肤：@1装扮！,,,,,,,,,,,
908,,解锁新角色：,,,,,,,,,,,
909,,特长升级：,,,,,,,,,,,
910,,物品兑换,,,,,,,,,,,
911,,十一天,,,,,,,,,,,
912,,十二天,,,,,,,,,,,
913,,十三天,,,,,,,,,,,
914,,十四天,,,,,,,,,,,
915,,十五天,,,,,,,,,,,
916,,十六天,,,,,,,,,,,
917,,十七天,,,,,,,,,,,
918,,十八天,,,,,,,,,,,
919,,十九天,,,,,,,,,,,
920,,二十天,,,,,,,,,,,
921,,二十一,,,,,,,,,,,
922,,二十二,,,,,,,,,,,
923,,二十三,,,,,,,,,,,
924,,二十四,,,,,,,,,,,
925,,二十五,,,,,,,,,,,
926,,二十六,,,,,,,,,,,
927,,二十七,,,,,,,,,,,
928,,二十八,,,,,,,,,,,
929,,二十九,,,,,,,,,,,
930,,三十天,,,,,,,,,,,
931,,小时后重置每日次数,,,,,,,,,,,
932,,分钟后重置每日次数,,,,,,,,,,,
933,,"迷你队长： 1.官方不会有任何转账和发红包的要求，要求转账发红包的都是骗子！
 2.不要相信“破解版本”，不要相信“冒充客服”的陌生人！",,,,,,,,,,,
934,,Lv,,,,,,,,,,,
935,公益活动-国内，不需要翻译,祝福,,,,,,,,,,,
936,公益活动-国内，不需要翻译,恭喜你获得足够种植能量~,,,,,,,,,,,
937,公益活动-国内，不需要翻译,梭梭活动详情介绍，~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,,,,,,,,,,,
938,公益活动-国内，不需要翻译,去完成任务,,,,,,,,,,,
939,公益活动-国内，不需要翻译,活动介绍,,,,,,,,,,,
940,公益活动-国内，不需要翻译,请输入邀请者的迷你号：,,,,,,,,,,,
941,公益活动-国内，不需要翻译,老玩家召回,,,,,,,,,,,
942,公益活动-国内，不需要翻译,邀请久未登录迷你世界（超过25天）的玩家回归，领取福利！ 获得召回奖励需要几步？ 1、告诉久未登录的小伙伴，回归有奖励哦！ 2、小伙伴登录迷你世界，打开福利界面，找到召回活动，填写你的迷你号（只能填写一次，千万不要写错了哦~） 3、双方均可获得：小飞鼠碎片*5，迷梭梭碎片*5（皮肤）！ 注：活动期间你最多可领50次奖励,,,,,,,,,,,
943,公益活动-国内，不需要翻译,若你被召回，请填将你召回的迷你号：,,,,,,,,,,,
944,公益活动-国内，不需要翻译,世界守护计划,,,,,,,,,,,
945,公益活动-国内，不需要翻译,环保筑梦师,,,,,,,,,,,
946,公益活动-国内，不需要翻译,梭梭，藜科灌木，耐严寒干旱，根系发达，一棵成年梭梭能固定10平米荒漠，防止荒漠蔓延。,,,,,,,,,,,
947,公益活动-国内，不需要翻译,能量值不足，继续加油吧~,,,,,,,,,,,
948,公益活动-国内，不需要翻译,参与活动,,,,,,,,,,,
949,公益活动-国内，不需要翻译,获取方式,,,,,,,,,,,
950,,特惠,,,,,,,,,,,
951,,特惠1,,,,,,,,,,,
952,,特惠2,,,,,,,,,,,
953,,特惠3,,,,,,,,,,,
954,,特惠4,,,,,,,,,,,
955,,特惠5,,,,,,,,,,,
956,,特惠6,,,,,,,,,,,
957,,特惠7,,,,,,,,,,,
958,触手一起玩功能,请先前往“联机大厅”界面，再点击“一起玩”按钮才可以直接进入房间,,,,,,,,,,,
